filename,extreme_min0,extreme_min1,extreme_min2,extreme_min3,extreme_min4,extreme_min5,extreme_min6,extreme_min7,extreme_min8,extreme_min9,extreme_min10,extreme_min11,extreme_min12,extreme_min13,extreme_min14,extreme_min15,extreme_min16,extreme_min17,extreme_min18,extreme_min19,extreme_max0,extreme_max1,extreme_max2,extreme_max3,extreme_max4,extreme_max5,extreme_max6,extreme_max7,extreme_max8,extreme_max9,extreme_max10,extreme_max11,extreme_max12,extreme_max13,extreme_max14,extreme_max15,extreme_max16,extreme_max17,extreme_max18,extreme_max19,label
/training-e/e01544.wav/1,5293,97379,77601,23494,58568,41172,29607,47316,103719,84108,11571,65014,52777,16076,,,,,,,110249,52555,65229,41488,47611,104037,29899,84325,58351,11897,23296,77916,97701,5615,,,,,,,1
/training-e/e01545.wav/1,36000,16305,55431,73697,91998,98721,80389,62266,5492,42862,23565,124,108838,,,,,,,,29201,109478,572,74733,16705,93022,43100,23395,36385,55842,5765,62519,98987,80621,,,,,,,1
/training-e/e01546.wav/1,45409,99195,31719,58463,70976,17152,3537,85196,36887,104267,90394,64023,76862,23365,9431,50798,94466,40667,26968,110058,108263,288,94582,23126,90520,63751,9539,50519,76984,31496,104383,3710,71140,57958,36998,98993,17327,84675,45212,,1
/training-e/e01547.wav/1,15171,109258,85343,61445,37966,68971,92875,45346,22617,464,10751,27894,99289,,,,,,,,56520,99159,28013,9837,105150,247,22424,92671,45133,68768,61183,14890,85078,37744,108983,,,,,,1
/training-e/e01548.wav/1,17346,107551,2626,47693,32519,77656,8805,92582,62765,53709,98751,68826,83830,23459,38622,103277,,,,,38961,23336,8928,98874,53832,83960,47493,107742,68957,63300,2966,32677,17928,77979,93144,,,,,,1
/training-e/e01549.wav/1,29680,30,86678,14633,71939,101716,57478,43294,108021,20936,93274,6340,49560,35276,64382,78503,,,,,57900,72114,43705,86867,78393,93152,49756,6521,35490,15766,108205,101920,29187,21104,63989,243,,,,,1
/training-e/e01550.wav/1,70613,1405,65351,107156,47391,55692,31934,88796,17268,24811,77903,9003,,,,,,,,,66488,110249,53884,38410,45625,23157,98242,29310,104531,7381,87651,60522,14635,82152,75231,,,,,,1
/training-e/e01551.wav/1,55462,7682,103262,217,67372,19268,43386,60582,78869,48388,31195,90528,12458,95718,72190,36492,84063,107346,24487,,36771,84359,60815,107637,48714,42840,78623,96034,90927,24784,12722,548,72522,31608,19691,102541,67506,7568,55594,,1
/training-e/e01552.wav/1,74634,24848,12207,17418,79625,87004,62825,37607,67167,49863,99852,862,5093,92321,42431,104692,54738,108679,,,93573,57837,8073,69902,50073,100054,79337,37805,148,87881,62189,25263,12602,74791,,,,,,,1
/training-e/e01553.wav/1,82637,64698,2776,25889,99050,46891,88868,53409,105863,71136,9510,32314,76579,,,,,,,,32179,105736,53509,71367,89110,9372,82396,46588,25688,2542,64979,99317,,,,,,,,,1
/training-e/e01554.wav/1,103411,31700,91169,43763,19929,79268,8359,36978,67597,84585,108732,96652,13546,73410,49602,25260,55773,60948,1814,,2122,61262,56174,67928,80134,49260,13807,25404,37235,20082,108974,73134,44073,8686,84834,96793,103557,91331,31858,,1
/training-e/e01555.wav/1,35922,48893,3,23791,62883,98613,11698,55131,86278,75253,92480,67667,4875,29601,104312,41614,79634,17319,108745,,316,105073,29774,11937,41837,17507,92703,80381,74490,5103,54853,67405,62592,87160,99562,23610,36198,49171,,,1
/training-e/e01556.wav/1,69969,93049,46398,21596,6224,77611,100839,29313,54233,645,108614,35123,13065,83928,39178,,,,,,14462,59364,2553,108434,35003,77320,100552,53907,5915,29134,21366,92816,46158,69727,,,,,,,1
/training-e/e01557.wav/1,41238,101879,20973,2086,62083,33697,81495,94267,13680,54629,75060,86597,49211,108531,70588,,,,,,110075,70169,10237,14016,74516,94627,62344,81771,55022,2354,34071,21218,41511,102151,,,,,,,1
/training-e/e01558.wav/1,67820,91734,44602,20861,84442,108679,14258,60522,37207,1722,97262,6653,53102,29390,,,,,,,28176,51089,103445,9729,97874,4648,36559,60781,108542,84698,14098,20945,91479,45146,67964,,,,,,1
/training-e/e01560.wav/1,55811,43757,68030,31789,80252,104840,49244,1475,93050,20591,85698,73498,61884,8651,13487,37334,97897,25482,110042,,109940,13708,98163,25759,85952,49554,37638,73769,1706,8280,92658,20198,61600,104244,31616,80504,43576,68300,55643,,1
/training-e/e01561.wav/1,76957,63702,50361,36804,23701,10859,90024,102880,16362,108402,95523,3546,29259,42451,82425,55998,69250,,,,3434,108290,95411,16248,29140,55864,82310,69125,42315,11079,63937,103091,90266,77123,23925,37064,50622,,,,1
/training-e/e01562.wav/1,82802,104710,38383,16092,60983,9243,76209,31680,97984,54324,45178,89165,1760,,,,,,,,1249,67046,93483,46116,54020,75865,31845,104906,97609,61273,8968,83001,38581,16288,,,,,,,1
/training-e/e01563.wav/1,31296,82278,43929,18546,56686,69457,5999,107560,94878,36215,78645,10929,23537,61730,39911,48887,,,,,51,49289,100461,23908,11337,40012,62098,44055,36656,75820,107716,95054,82406,6151,18692,69335,56850,31161,,,1
/training-e/e01564.wav/1,14886,37337,60311,82402,105010,52967,7979,29918,74391,97636,70545,634,89506,,,,,,,,91049,20842,765,65263,74256,30686,97830,7742,53190,82566,37497,105202,60505,15010,,,,,,,1
/training-e/e01565.wav/1,51928,69811,87128,32964,76043,2950,93888,105700,14316,58229,21240,40339,,,,,,,,,21133,39696,58353,94021,3076,14608,76177,105881,33184,87292,51780,69654,,,,,,,,,1
/training-e/e01566.wav/1,60301,40985,4070,98625,78192,22559,28720,66209,10015,47801,84938,104787,14977,33546,,,,,,,66431,10192,85128,98999,47979,28893,104935,41517,78720,60130,22381,3887,,,,,,,,,1
/training-e/e01567.wav/1,13913,31714,2320,104257,86189,48997,67312,20622,74360,93111,55916,42706,110249,,,,,,,,18393,72329,90719,108547,3,36046,27586,81976,9664,63418,100089,44977,,,,,,,,,1
/training-e/e01569.wav/1,48364,35369,100770,54273,22700,10225,87919,62249,106651,41293,74928,15342,2352,93777,67382,80698,28550,,,,69184,28349,80531,106494,93637,54131,2723,75608,41165,87582,22439,35104,61414,10126,48082,100466,,,,,1
/training-e/e01570.wav/1,14959,60853,32080,77915,101174,43607,8834,83999,94940,52504,25947,56595,39556,20275,66711,109980,3,,,,3314,110112,21692,78488,49497,39478,56451,67060,84117,96927,8626,101284,15089,43281,26722,61901,32211,,,,1
/training-e/e01571.wav/1,39201,66347,58257,93072,13797,31031,5858,85093,98608,47037,108589,74691,52475,,,,,,,,76275,45075,51362,110234,14125,93306,85455,6164,66651,39465,31405,58577,,,,,,,,,1
/training-e/e01573.wav/1,5608,32789,22617,56737,16400,100186,84413,39187,74224,106549,90605,67994,50260,404,,,,,,,62444,43616,941,22742,74330,90724,39300,106658,56856,5720,17008,50594,33118,84731,68119,100513,,,,,1
/training-e/e01574.wav/1,107660,87784,68135,27239,7671,47887,60734,40470,100210,19825,354,80433,95399,13764,34468,,,,,,13656,95484,230,80824,48088,7760,68233,20305,100680,27329,87876,61221,40954,107754,,,,,,,1
/training-e/e01575.wav/1,39292,60922,17753,10177,105010,53299,76222,97553,83802,31823,70931,22418,901,,,,,,,,967,24052,45614,71043,98016,83670,76486,32356,10590,52989,104906,18078,39166,60810,,,,,,,1
/training-e/e01576.wav/1,54401,75749,32410,9865,97745,39680,105085,82684,17195,61545,44756,21417,2733,70913,,,,,,,3196,44585,16965,104851,82839,39466,9559,61328,54171,97467,75524,32131,,,,,,,,,1
/training-e/e01577.wav/1,1847,52184,66654,14372,104301,78628,91179,38895,25792,109622,71083,96503,57464,31097,43834,6249,19198,84240,87560,10142,100634,18917,83968,96637,109725,43970,71193,31217,57595,6360,79137,91370,25981,14186,52467,104478,38708,1661,66480,,1
/training-e/e01578.wav/1,77903,14223,92144,7342,99013,70985,28159,34933,49747,56416,109234,191,,,,,,,,,65037,20011,37,43230,39674,109341,34796,56258,98857,70681,7046,91853,49462,14066,77755,28381,,,,,1
/training-e/e01579.wav/1,74657,9229,63445,52478,30962,20098,107813,41719,85807,96842,14314,79812,25035,68598,90710,35926,3537,57610,46752,,91058,47110,3943,57435,68398,36021,82199,14550,25273,107619,30806,41999,96673,52264,85654,19934,63798,74461,9554,,1
/training-e/e01580.wav/1,82446,21426,60887,1942,102216,67672,8712,28000,40533,47300,108804,89149,16162,71779,98169,56883,,,,,52794,32825,95141,15198,108620,47113,8525,88968,27827,67490,101863,21071,40195,60552,82084,1606,,,,,1
/training-e/e01582.wav/1,77997,7458,72699,88261,36032,20432,59901,41041,46933,101420,65571,105957,,,,,,,,,110234,104994,41440,100046,80139,45362,93412,28277,34678,83774,18649,70985,5804,55065,,,,,,,1
/training-e/e01583.wav/1,104127,87479,23179,45750,67959,1483,75958,15993,38625,60877,80473,97293,109823,,,,,,,,10852,31780,7393,109756,97035,38922,61146,16231,80716,75747,1348,104031,87349,45620,67817,23037,,,,,1
/training-e/e01584.wav/1,32324,53523,11451,73930,93239,17897,60120,38866,80592,99893,292,109918,,,,,,,,,26190,67591,110003,3,99800,60028,80743,17794,39021,32790,93604,74281,11836,53866,,,,,,,1
/training-e/e01585.wav/1,64281,28646,89626,4023,18946,43555,104983,58682,79909,12882,49541,73852,22924,95492,34440,110235,83479,53357,98954,,100617,38676,209,23880,49295,73575,34297,95289,79776,104212,18807,43306,58495,89376,13275,64505,4208,28398,,,1
/training-e/e01586.wav/1,97219,14537,40051,89977,71609,21577,109026,32863,52670,59887,78658,3397,104016,47442,85218,67236,,,,,67959,60660,40784,4197,97359,79457,22349,52902,109269,33098,90190,71996,14909,,,,,,,,1
/training-e/e01587.wav/1,91466,45461,23969,67968,558,7008,51878,75164,97785,30310,11849,102679,35172,80046,109069,61372,,,,,61530,109936,19356,35338,84194,68566,412,23803,45302,91308,30479,97974,75320,52048,7172,,,,,,1
/training-e/e01588.wav/1,81248,48538,104966,65144,11330,98442,87715,17843,36857,30430,54697,71578,4813,385,21611,40751,,,,,23405,2193,54808,98754,71475,87827,17971,36973,49111,65716,81562,11893,105074,30732,,,,,,,1
/training-e/e01589.wav/1,41466,99856,87450,7206,53076,75930,29983,46195,163,11953,64298,18410,92229,34709,69327,80703,23397,,,,81006,23720,92516,69652,35011,12232,58055,64775,76042,18812,30124,46546,53207,7344,87318,99716,41347,,,,1
/training-e/e01590.wav/1,24270,66908,38357,8906,81066,95121,52520,72895,87132,14625,44717,58812,30567,101384,465,109580,,,,,3,14505,87247,33079,72777,101281,58705,44593,95711,67029,53153,38969,81184,24703,9058,,,,,,1
/training-e/e01591.wav/1,88298,22702,44111,108878,66312,95930,30360,7022,51827,74120,3,104379,11403,15925,,,,,,,35462,263,51507,30049,95598,73789,6700,108646,66111,43859,23061,88642,,,,,,,,,1
/training-e/e01592.wav/1,100418,17297,5526,88246,64849,41303,52255,29679,76656,69131,81207,57334,45654,105483,93384,,,,,,93092,33764,80964,105323,45432,68871,57079,21999,10744,29099,76492,65034,52495,17572,88496,5801,40850,100712,,,1
/training-e/e01593.wav/1,43950,56774,31403,104981,92997,69277,19315,7333,81247,61616,48821,36272,85935,73985,109841,12059,24064,97808,519,,3,11975,97708,23966,36149,76984,85838,109712,48687,61504,81077,19466,7502,69433,93182,105158,31592,56966,44116,,1
/training-e/e01594.wav/1,34447,93983,19252,108147,48920,4020,63851,78879,85062,10249,70092,25420,55176,99551,40049,,,,,,69975,40391,55005,10123,99856,85412,79085,64042,49099,25722,4209,108360,93754,19465,34217,,,,,,1
/training-e/e01595.wav/1,147,39607,89444,20335,29823,99744,10171,79398,110211,69859,59939,49676,104168,54113,24357,,,,,,24209,53952,104009,63858,4543,79698,49807,20192,110083,39970,89799,59818,522,99882,69716,30038,10348,,,,1
/training-e/e01596.wav/1,86131,12541,68172,49118,29772,104151,360,92659,19041,55887,75345,36357,78972,24266,,,,,,,98146,23939,110249,7150,36157,55685,179,74595,18881,92473,29397,85771,12182,103815,67795,48787,,,,,1
/training-e/e01597.wav/1,43301,32884,96558,107460,75354,85953,12371,2050,54043,64701,22558,48754,37740,101506,58816,27486,81145,69452,90807,6703,6485,69690,27720,37942,101807,80540,91076,65383,59081,12636,75675,48444,2353,22416,54342,85652,107205,32715,96371,43119,1
/training-e/e01598.wav/1,16372,105867,39312,83533,61474,54938,76800,99121,32633,9630,4009,72012,47905,,,,,,,,71018,92158,46374,4085,25093,110249,32343,76603,54763,98912,9423,61598,106000,83648,39426,16501,,,,,1
/training-e/e01599.wav/1,106784,20691,85417,42985,64523,57798,99399,78064,13260,36198,24488,1976,53090,70720,,,,,,,782,53486,47714,70627,27609,13561,78325,57610,35960,99722,64642,43110,20830,106919,86202,,,,,,1
/training-e/e01600.wav/1,66666,92831,15106,28274,79733,2048,53879,105687,41167,72634,8033,34062,98683,21039,85678,59834,47049,,,,46946,60140,7850,33978,86033,98596,20308,72884,40968,106028,2382,93187,67006,54210,28658,80126,15461,,,,1
/training-e/e01603.wav/1,22396,73867,90802,5041,109332,38878,56118,45326,28785,97220,11563,62642,80247,,,,,,,,62761,45444,11683,97337,80354,28901,56482,109674,5379,39246,91186,74242,22791,,,,,,,,1
/training-e/e01604.wav/1,3460,31081,83339,70293,56906,17886,95037,43346,107468,100251,48709,64250,75907,9917,13455,36121,87961,23649,,,36449,88280,49041,9018,23535,75794,100372,43737,82980,107858,95153,18301,70418,3857,31205,57037,,,,,1
/training-e/e01606.wav/1,57648,73589,49647,81411,33972,104479,11834,4515,26014,97289,109750,17104,41706,86574,,,,,,,340,89494,109284,39965,63599,12085,81668,104683,4329,34238,26405,97146,57918,73772,49998,,,,,,1
/training-e/e01607.wav/1,43236,82615,69952,29675,96424,56362,16093,109420,3058,101461,48197,74879,34691,21445,62077,88136,8157,,,,21754,8504,88452,35009,16405,75198,48509,61794,3250,56533,96141,83436,69830,101779,109594,30022,43573,,,,1
/training-e/e01608.wav/1,75119,13992,33644,94037,54624,3,61015,100365,81363,40007,20212,4967,25196,9849,105308,47676,,,,,109803,47997,8322,4382,20381,100526,34047,61153,152,81539,40168,54241,74745,93850,13823,,,,,,1
/training-e/e01609.wav/1,51944,31169,71697,10792,45212,104244,24385,4027,84630,91685,65657,109175,17092,97860,,,,,,,17925,98020,78540,110249,56436,91806,64607,52269,11121,84488,104074,31499,4623,24220,71808,45028,,,,,1
/training-e/e01610.wav/1,14335,93137,76978,109312,31553,46363,61329,68865,53849,2326,83973,21336,38329,99853,,,,,,,103174,83765,38106,53679,99635,21092,2090,68668,31374,61559,46571,92975,109144,14092,76790,,,,,,1
/training-e/e01611.wav/1,93536,25502,75334,8032,58611,42922,32386,14835,82252,100322,65407,49375,108911,88137,465,,,,,,1373,87977,70202,106393,100650,82472,14696,65550,49192,32538,42515,59392,25695,75539,8217,93724,,,,,1
/training-e/e01612.wav/1,98569,41919,47573,70232,104151,27557,56057,84124,13285,61611,90111,4471,18939,33273,75993,109642,,,,,108584,800,75844,61472,4366,33172,18834,90422,104036,47472,84545,70394,56258,27722,13450,98711,42076,,,,1
/training-e/e01613.wav/1,394,12097,104178,57907,46402,81093,92521,69521,23643,35017,16993,108607,96947,27824,73778,4707,50759,85351,39370,62257,51081,85674,97263,39700,108926,62686,28144,5033,16616,74087,34889,46733,92403,104050,57787,275,80969,23540,69379,11947,1
/training-e/e01614.wav/1,41328,87233,62633,21496,2835,94488,29040,47636,69818,9120,37264,17251,53195,98786,75120,81261,109660,,,,81370,108522,99502,57110,70151,9361,48971,28930,94660,62461,87074,2976,21358,41168,,,,,,,1
/training-e/e01615.wav/1,25151,87328,40868,97342,81461,9812,56893,72104,34399,18653,4052,66437,50497,103167,109777,,,,,,109557,62000,66829,103453,3810,72417,81171,19613,51459,57209,97532,35340,41184,10119,25451,87643,,,,,1
/training-e/e01616.wav/1,66049,19811,14376,72304,53232,104057,3,5494,91498,79364,58793,27603,40449,109658,33072,85250,46018,97056,,,84574,40199,28042,59116,91955,97342,109966,46294,407,53669,104492,5815,33395,70726,20085,79253,14481,66473,,,1
/training-e/e01617.wav/1,38441,96617,15678,84518,27069,62793,4401,109374,51548,72575,105,,,,,,,,,,101463,31853,54655,43226,109033,15979,62459,84804,72877,27334,50044,4704,96888,38686,,,,,,,1
/training-e/e01618.wav/1,51797,31031,10513,71678,15543,36619,89636,469,105034,57066,77309,110024,94631,42313,23811,67150,,,,,24531,64481,81955,77169,94762,110152,15669,603,57190,36756,104915,89514,72105,10223,51699,31308,,,,,1
/training-e/e01619.wav/1,55811,35335,76199,83464,104989,41569,19496,12324,62465,99076,2096,5715,91468,,,,,,,,4547,1120,76738,12847,19666,98325,41771,83663,62691,105170,35114,55987,,,,,,,,,1
/training-e/e01620.wav/1,26331,106644,91026,56971,73799,41074,10670,15818,80303,31975,47466,64064,97317,259,,,,,,,590,97552,64429,32753,16586,48276,80446,41389,9692,57302,74123,91409,107011,26678,,,,,,,1
/training-e/e01621.wav/1,46251,39103,59576,106727,25844,18668,4988,99511,86431,66648,79436,99,72923,10773,52298,,,,,,92755,14107,71852,1122,79301,99371,39569,5194,86631,19125,66864,60019,26051,106943,46475,,,,,,1
/training-e/e01622.wav/1,92409,85556,46394,34293,109524,27346,102636,53189,9459,16259,66976,73631,60998,286,,,,,,,2815,97102,78634,61199,16046,73510,34093,92232,66690,27686,102968,109316,9158,85256,46726,53052,,,,,1
/training-e/e01624.wav/1,24059,93267,38398,52018,9450,78659,65524,107537,84961,99145,15723,29920,43734,71088,57489,2385,,,,,47457,2158,30029,71343,44012,99408,57600,15855,85073,51422,64970,107360,93024,9625,38224,78810,23791,,,,1
/training-e/e01625.wav/1,95929,80038,15008,30646,46216,64122,5044,86294,37625,20727,69276,604,102897,53336,109496,,,,,,109701,41973,21533,86531,102618,5836,37356,70095,52918,236,46545,63774,96277,31016,80382,16090,,,,,1
/training-e/e01626.wav/1,52161,73645,10060,37741,58856,94322,80220,30407,16865,101084,5549,612,,,,,,,,,45922,5424,16986,58710,80066,37598,100946,94757,10466,30872,73470,51998,,,,,,,,,1
/training-e/e01627.wav/1,29888,99275,50400,90323,59369,40577,986,109467,80472,70417,20863,10917,103882,,,,,,,,105690,95541,9511,70131,80108,20550,3,3869,98965,89748,109596,40261,30420,59083,49814,,,,,,1
/training-e/e01628.wav/1,63081,41340,20220,102255,3,89240,82544,27072,69266,6215,109110,48188,55284,13284,,,,,,,35121,56168,368,102637,20641,41748,62888,48448,83585,27327,109377,6485,69524,89496,,,,,,,1
/training-e/e01629.wav/1,64257,14355,79719,96609,30843,47630,86248,20931,103155,54535,4959,70469,37389,3,,,,,,,91526,26286,364,37535,4748,103299,54727,86970,70685,21216,31125,80655,48612,15286,97535,64582,,,,,1
/training-e/e01630.wav/1,51656,75392,97336,6516,28292,44314,68038,20962,91102,83191,105967,109257,2362,14523,11169,36137,60918,,,,36312,61120,14270,110235,64,105219,82794,21357,44713,68395,97227,6411,90734,28569,75268,51529,,,,,1
/training-e/e01631.wav/1,25571,105609,4727,84453,45360,64644,52589,71422,11637,32442,91398,269,,,,,,,,,99144,106008,5117,25967,84851,46403,65673,91665,11884,32696,71681,52381,,,,,,,,,1
/training-e/e01632.wav/1,3,72761,51912,10932,61968,104159,4839,56509,66869,41581,46278,21155,83509,93869,31379,108846,99408,,,,31151,93562,83189,56332,20943,104828,14901,6508,41425,51741,61819,73132,10549,543,,,,,,,1
/training-e/e01633.wav/1,66952,107158,10118,87114,47819,29300,36486,73865,94011,16917,54614,285,25618,,,,,,,,1284,107544,87508,10554,74132,94277,48839,67346,30340,54877,17182,36244,,,,,,,,,1
/training-e/e01634.wav/1,47319,65228,28527,83575,8674,101986,109107,90219,15795,35007,71743,53598,622,21454,,,,,,,778,23923,53745,71894,35151,15923,109250,90362,102190,83269,64996,8887,28731,47530,,,,,,,1
/training-e/e01635.wav/1,101652,39297,85463,108706,16363,55899,78401,32235,62898,9288,46395,2506,68290,95342,91194,,,,,,68416,95255,22571,49120,101315,31906,78078,55540,8991,39396,85569,16465,62998,108801,,,,,,,1
/training-e/e01636.wav/1,47752,23177,72016,97147,109152,84106,35356,4319,60019,11248,89523,65759,40729,28549,77316,53589,101956,16380,,,3,17181,77219,28945,89652,41092,102325,66025,4634,53873,23968,36143,11405,97551,84889,48566,60188,109307,72175,,1
/training-e/e01639.wav/1,77860,29487,5353,101838,55754,109858,85900,37659,63654,13114,48353,52227,69793,73408,93387,22792,,,,,92957,73564,43268,18048,49780,101609,29259,63919,110099,37807,5126,13402,77645,55538,86116,,,,,,1
/training-e/e01640.wav/1,33236,89910,11247,67441,101060,55396,43894,109228,21849,79927,616,49954,,,,,,,,,49714,82612,108993,105676,11877,214,55558,68039,78376,89745,21998,33106,44032,101252,,,,,,,1
/training-e/e01641.wav/1,1503,6184,44699,33834,77572,49547,13428,99948,53835,23134,93604,104911,88638,67708,82584,59823,110033,27859,71542,,68627,23446,106846,89098,77412,99473,53116,33647,15412,47995,10030,44282,1905,,,,,,,,1
/training-e/e01642.wav/1,108503,38220,62007,14791,54634,30805,85459,101224,78212,7564,,,,,,,,,,,472,23518,90720,70880,14924,85309,108634,7990,62139,78640,38360,101618,55050,31178,,,,,,,1
/training-e/e01643.wav/1,81657,26282,15167,71810,48059,103076,59098,3712,37077,92343,7939,52600,20637,96861,,,,,,,52327,8124,37843,63989,20050,102862,92192,48922,14870,2990,59989,26040,71214,81395,,,,,,,1
/training-e/e01644.wav/1,29953,74603,10323,49494,103341,56269,36834,110235,17244,92580,67951,85779,82109,1038,,,,,,,24486,1414,64342,110151,67761,86127,49295,103699,10702,30361,92856,17528,74863,56544,37126,,,,,,1
/training-e/e01645.wav/1,100486,20750,3619,42092,78437,107692,27188,59785,85354,48413,66599,35152,89851,,,,,,,,96526,71730,8621,48910,35315,67147,86572,60261,27511,107853,78819,3794,41955,100319,19814,,,,,,1
/training-e/e01646.wav/1,108164,16646,29444,81986,42521,94989,3686,68980,55766,62113,100828,9939,35291,88541,23083,75331,49086,,,,101843,35614,88101,48654,22629,74883,61691,9515,56047,16921,4037,69331,95271,108434,29718,42790,82260,,,,1
/training-e/e01647.wav/1,109141,43106,69540,95948,82752,56289,16648,3374,29860,89986,76242,10071,36447,102526,23279,62599,50347,,,,102344,50661,89156,22747,63299,35958,76024,9542,3656,43379,96220,16953,56598,30178,69825,83058,109425,,,,1
/training-e/e01648.wav/1,13862,31974,79058,63128,55063,86761,104419,6210,39225,,,,,,,,,,,,92808,38931,14075,86978,55673,31706,104111,6677,62811,79574,,,,,,,,,,,1
/training-e/e01649.wav/1,38509,87913,12565,106098,31006,63618,56220,79860,4509,51119,70378,22429,,,,,,,,,73488,48376,69403,4819,80168,30806,63458,56069,105909,12387,87739,38337,,,,,,,,,1
/training-e/e01650.wav/1,66540,84697,47358,27961,104141,9022,15638,34556,72952,54313,91183,760,59486,100124,,,,,,,3,73190,91462,54134,15898,34804,8812,103916,66365,27727,47111,84496,,,,,,,,,1
/training-e/e01652.wav/1,102442,20750,37264,85378,3578,69679,53645,59968,76125,91954,108405,43394,27100,9781,,,,,,,26782,43508,9902,108519,60083,92068,70717,76233,54141,85651,3470,37153,20385,102086,,,,,,,1
/training-e/e01653.wav/1,23358,84956,72609,109948,10901,36587,48094,97423,60385,101872,294,65277,,,,,,,,,3087,109716,64832,60052,98654,47816,101962,89407,27837,36183,11185,40210,72873,23659,85257,,,,,,1
/training-e/e01654.wav/1,83945,38163,16588,60800,106442,996,90596,67530,44825,23224,97323,79753,74657,11187,,,,,,,50862,10518,79660,97645,90539,67707,23347,44915,941,106753,84079,16731,60927,38527,,,,,,,1
/training-e/e01655.wav/1,75024,54229,95835,33124,11996,46765,109336,89234,25639,68382,4618,19567,103805,619,,,,,,,83634,80340,4939,25407,11868,46994,67893,109526,88745,95688,74871,54083,32988,,,,,,,,1
/training-e/e01656.wav/1,24422,5946,99492,81030,61694,42732,106220,87379,30694,68078,12254,49138,,,,,,,,,35295,67948,49010,12139,87507,30826,106107,42575,61541,80868,99663,5791,24284,,,,,,,,1
/training-e/e01657.wav/1,36088,15766,75930,55921,68546,109984,9143,88911,49446,29350,96306,120,,,,,,,,,363,109717,96442,76063,36217,56056,15904,89361,9288,29499,69234,49248,,,,,,,,,1
/training-e/e01658.wav/1,98631,22110,41367,60624,33857,14506,79461,2670,53290,91124,72241,47833,66046,107791,,,,,,,108568,30544,66432,47348,91455,72666,14902,2938,79654,60780,53659,41625,34249,98905,22350,,,,,,1
/training-e/e01659.wav/1,90577,16564,78250,65101,52822,4361,102891,28804,40476,20575,106801,45074,57495,33158,,,,,,,70148,8548,57746,32988,20763,45375,82504,102022,107078,94813,27955,65301,40628,52980,77609,3718,89942,15936,,,1
/training-e/e01660.wav/1,47632,1359,93228,70781,17843,86683,24483,109750,41024,64474,101841,11814,79475,59848,30188,,,,,,12150,29755,58763,79213,104203,41349,109973,65735,18101,2001,86948,71440,25115,93847,48326,,,,,,1
/training-e/e01662.wav/1,100097,37859,59970,44350,80396,28244,12212,66629,86929,22006,6006,106324,70817,93845,,,,,,,54424,49626,22571,106444,28367,87047,66758,6618,12321,44460,60679,100420,38160,80731,,,,,,,1
/training-e/e01663.wav/1,1408,43486,22356,105565,64592,85117,36256,57406,15103,98264,78040,90048,71742,29652,,,,,,,27524,70397,93674,52624,110249,78571,58754,36090,14940,98100,85004,64480,22245,105452,43376,1298,,,,,1
/training-e/e01664.wav/1,23790,46780,110108,714,30789,53738,69082,7759,88648,95458,75810,61033,40115,15771,19179,,,,,,40262,15887,106203,35681,61141,64419,76150,95637,69445,89002,7940,875,109955,53917,30965,23604,46946,,,,1
/training-e/e01666.wav/1,13183,77015,51866,186,65067,39043,91467,19056,26205,104423,109812,31690,97143,46092,,,,,,,44496,5850,57519,109701,96882,31610,71806,495,38639,19498,104055,91035,25692,51516,64580,13306,77804,,,,1
/training-e/e01667.wav/1,75537,62848,50958,39436,5888,28227,86592,67562,17756,109130,22199,55660,79720,44100,32876,102806,91677,10879,98143,59474,1032,33680,98006,55920,10537,21886,79976,67829,44361,17567,108965,91357,103295,28599,51225,86946,6163,40211,63580,75754,1
/training-e/e01669.wav/1,2054,103416,52475,39943,14863,65864,27448,90748,78580,58368,71195,109357,7941,20587,96607,45827,83839,33278,,,33191,46073,109451,96513,20915,91087,71108,58223,8229,103764,27816,78457,40271,52245,15018,65649,2418,,,,1
/training-e/e01670.wav/1,88118,62315,38109,15043,1969,69585,22013,45360,96074,105307,50588,6341,74847,82697,,,,,,,82397,76842,30917,57934,50204,99333,26851,108327,102619,45149,69389,95162,2345,21799,14682,37939,62144,87945,,,1
/training-e/e01671.wav/1,86580,72032,7842,19617,60244,34109,99902,47334,27821,81117,94397,256,52918,39733,105338,12361,65684,,,,94915,104643,12470,39124,26820,80587,46847,99452,32681,86177,59514,7469,19289,71694,,,,,,,1
/training-e/e01672.wav/1,64372,42404,20751,49363,71293,85832,27656,2061,8686,91997,104041,77825,58087,14037,109876,,,,,,99686,58217,37757,8875,92340,27830,2404,85969,104392,20896,71465,42580,49542,64543,,,,,,,1
/training-e/e01673.wav/1,45710,23842,34309,108588,87023,2390,97999,12907,76381,56230,66652,91600,,,,,,,,,2619,76647,66394,97839,13130,23632,87245,55433,108786,34501,45054,,,,,,,,,,1
/training-e/e01674.wav/1,6673,84777,26565,66088,102868,109253,46484,12859,32866,90841,72026,52581,18197,95381,76325,,,,,,57634,21932,38526,18042,72353,52893,32977,90948,46357,12967,109113,65934,102725,84611,26432,6521,,,,,1
/training-e/e01675.wav/1,11669,66629,25820,80100,3263,72384,53697,95016,40267,108510,58693,17459,86235,31483,35462,47995,,,,,44788,99504,103389,31155,48638,85903,17162,58447,72133,107793,2991,53014,39602,94355,80610,25948,11898,66769,,,1
